-75.867803,6.4751875,Loma El Guanabano
-75.8866508,6.4764216,La Brisa
-75.8776756,6.4678952,La Quiebra
-75.8615204,6.4693537,Guasima
-75.8554622,6.4700268,Loma La Mesa
-75.821268,6.4783656,SAN NICOLAS
-75.7777151,6.4957182,La Recta
-75.7772663,6.4919037,Guayabal
-75.8321268,6.4830408,Cerro Obregon
-75.8175722,6.4727834,San Nicolas
-75.8323512,6.4737291,Obregon
-75.6908,6.3439,San Sebastian de Palmitas
-75.728464,6.3524525,El Brasil
-75.7291371,6.3459456,La Suiza
-75.7325098,6.3398423,BRASIL
-75.7034458,6.340897,La Aldea
-75.7106259,6.3431408,El Guamal
-75.7537066,6.3769098,El Retiro
-75.7288006,6.3809486,Sagua
-75.6898709,6.3967673,La Palma
-75.6933488,6.3934016,Cuchilla El Encanto
-75.7082699,6.4149419,Las Brisas
-75.7023239,6.3725344,La Florida
-75.6358249,6.331501,Alto De Boqueron
-75.6725938,6.349199,Chuscal
-75.6626089,6.3352876,El Tambo
-75.627055,6.353899,Pantano
-75.60772,6.344547,San Felix
-75.631352,6.347707,La Medina
-75.638682,6.362745,El Salvador
-75.6242402,6.3752269,La Meseta
-75.6465202,6.3954935,OVEJAS (CAPILLA)
-75.617072,6.37374,La Remingia
-75.592176,6.397372,Casa Blanca
-75.611006,6.398763,La Meseta
-75.60456,6.382966,Alto El Silencio
-75.6820177,6.4353604,Cienaguita
-75.7578576,6.4217855,El Hoyo
-75.7351953,6.4218977,Loma Hermosa
-75.6867508,6.4928852,Los Cedros
-75.7015947,6.4648661,Alto El Guayabo
-75.6825225,6.4625102,Alto El Cuervo
-75.6828591,6.4936988,La Curia
-75.5868812,6.4343507,San Pedro
-75.5899103,6.4322191,El Tambo
-75.6382639,6.4261608,Pantanillo
-75.6577883,6.4599178,Poleal
-75.6658624,6.4192051,Morro Pan De Azucar
-75.5914249,6.4883137,La Matica
-75.5945662,6.4945963,San Juan Zapata
-75.5955759,6.4847236,Las Maluchas
-75.6398906,6.4707,Espiritusanto
-75.602195,6.4678952,San Francisco
-75.6009609,6.483153,La Mulata
-75.6065704,6.4804604,La Tapada
-75.6172284,6.4851724,San Martin
-75.5933871,6.4872389,La Lana
-75.5081244,6.3380923,Misericordias
-75.560708,6.363756,Tierra Adentro
-75.514441,6.3629378,El Noral
-75.498506,6.341373,Penolcito
-75.5080262,6.3461047,Copacabana
-75.524321,6.334892,El Convento
-75.5487369,6.3913822,Alto De Medina
-75.5398995,6.4064622,El Espinal
-75.516459,6.394382,La Veta
-75.515641,6.3762366,La Vaca
-75.531011,6.3830802,Chorrillo
-75.5625361,6.3975526,Loma De Meneses
-75.582445,6.393328,Alto Sepultura
-75.565889,6.385114,Cerro Quita Sol
-75.411589,6.367694,Encenillo
-75.470075,6.347979,Juan Cojo
-75.474412,6.354945,El Salado
-75.435115,6.343511,Palmar
-75.480447,6.35667,El Salado
-75.482678,6.33213,La Tienda
-75.4185974,6.3293416,El Jardin
-75.481509,6.401077,Curazao
-75.490735,6.3848752,El Reodo
-75.451412,6.399368,La Mata
-75.466658,6.373608,El Totumo
-75.4198315,6.39127,San Diego
-75.4514329,6.4086095,Zona Rural De Girardota
-75.4445913,6.377645,Girardota
-75.5826741,6.461837,El Tejar
-75.5827863,6.4714853,San Luis
-75.5797572,6.4663246,Establo
-75.519736,6.4710365,La Colmena
-75.5128924,6.4899965,La Palma
-75.4838354,6.4751875,Pretel Munera
-75.5471101,6.463632,San Pedro
-75.5425104,6.4726072,Piedras Blancas
-75.5273648,6.4648661,La Teresita
-75.5831229,6.4939231,Los Ochoa
-75.5561678,6.461083,San Pedro
-75.4554183,6.4909433,Rio Chico
-75.4701483,6.4625102,Jaramillo
-75.4627438,6.4895478,Abejorral
-75.3231578,6.3339094,San Jose
-75.3231244,6.3452724,El Calvario
-75.352656,6.342734,San Ignacio
-75.392988,6.345071,Ovejas
-75.34186,6.3466187,San Nicolas
-75.3746192,6.3518916,Caliche
-75.385165,6.3386533,El Cardenillo
-75.3389012,6.3761247,Alto San Garvasio
-75.397513,6.404386,San Eugenio
-75.3408502,6.3839777,La Palma
-75.408566,6.377025,El Venado
